Time,storEo,rlsFloodEo,rlsCompEo,rlsSpillEo,qForksEo,qHopEo,qClovEo,qHldsEo
07-Jan-1995,47744.1717855204,0,25,0,1082.9426,1596.925060363,2666.551766088,4554.25335246
08-Jan-1995,52936.0722248358,0,25,0,3119.476,6330.785860363,10043.152566088,16529.71715246
09-Jan-1995,71031.3408020587,25,0,0,12449.314,21152.469060363,27065.925766088,47594.53235246
10-Jan-1995,79049.8618611923,25,0,0,5661.1714,19506.677760363,35537.304466088,67394.51105246
11-Jan-1995,80679.8995725801,1200,0,0,3597.2478,7874.513160363,14540.269866088,31605.42845246
12-Jan-1995,85122.2257583644,25,0,0,2525.5503,6148.466760363,11004.423466088,19606.20105246
13-Jan-1995,87348.6692085436,1050,0,0,3466.5369,6868.125860363,10880.052566088,19427.65015246
14-Jan-1995,96811.8721972357,25,0,0,5829.3223,11679.388760363,17114.515466088,28095.75305246
15-Jan-1995,101420.506420432,150,0,0,2998.4773,8210.066360363,15940.943066088,30985.88665246
16-Jan-1995,96854.4072662636,3750,0,0,5466.6882,8210.167060363,10905.543766088,17323.62535246
17-Jan-1995,90680.8869422941,4000,0,0,5040.3983,6629.232210363,8248.438916088,11741.20350246
18-Jan-1995,84085.8418152567,4000,0,0,4722.2132,5745.154260363,6916.080966088,9232.73215246
19-Jan-1995,77300.5424539001,4000,0,0,4572.12933,5393.162330363,6321.199036088,8114.22892246
20-Jan-1995,70382.1180732391,4000,0,0,4465.412,5138.052730363,5895.839436088,7392.22622246
21-Jan-1995,68400.000000021,1474.95426088139,0,0,1859.22373088139,2413.74389124439,3053.79059696939,4378.87998334139
22-Jan-1995,68400.0000000061,431.567786014211,0,0,750.381506014211,1204.28322637721,1903.98993210221,3365.06901847421
23-Jan-1995,68400.0000000153,1072.12996600214,0,0,1903.80096600214,2726.87142636514,5044.11813209014,9695.74071846214
24-Jan-1995,68400.0000000216,1521.69626600351,0,0,2759.87436600351,4555.99472636651,7238.48143209151,13257.8650184635
25-Jan-1995,68400.000000022,1545.32526600657,0,0,3083.16596600657,5833.78522636957,9171.60193209457,15171.9865184666
26-Jan-1995,68400.0000000117,826.240966011892,0,0,1614.46426601189,3019.92662637489,5164.57333209989,9818.61471847189
27-Jan-1995,68400.000000025,1757.96546600005,0,0,3461.46026600005,5260.25052636305,7312.30723208805,10185.18581846
28-Jan-1995,68400.0000000211,1484.36866600869,0,0,2972.02726600869,5061.29452637169,7604.37123209669,13342.7170184687
29-Jan-1995,68400.0000000179,1257.39076600836,0,0,2696.76006600836,4861.42782637136,6771.73453209636,10993.9707184684
30-Jan-1995,68400.0000000156,1098.48176600788,0,0,1999.06581600788,2772.89722637088,4057.00393209588,7206.86581846788
31-Jan-1995,72099.6281438391,150,0,0,2504.1357,5624.683060363,7944.409766088,10911.74635246
01-Feb-1995,68400.0000000406,2852.0089729816,0,0,3949.4757729816,5485.8663117976,7032.3420575326,10804.2052593896
02-Feb-1995,68400.0000000121,852.990716568168,0,0,2015.28111656817,3170.98676538417,4088.33251111917,5856.91811297617
03-Feb-1995,68400.0000000087,615.174676555531,0,0,1313.64227655553,2229.58956537153,3175.49531110653,5010.56101296353
04-Feb-1995,68400.0000000071,502.591516554642,0,0,1011.71953655464,1650.60206537064,2346.11781110564,3757.82791296264
05-Feb-1995,68400.0000000063,445.374676554243,0,0,857.811136554243,1379.35366537024,1930.50941110524,3081.59351296224
06-Feb-1995,68400.0000000057,402.997096554132,0,0,743.607096554132,1178.46976537013,1634.40551110513,2607.45431296213
07-Feb-1995,68400.0000000052,368.293376554086,0,0,652.756576554086,1022.18462537009,1404.27037110509,2226.87497296209
08-Feb-1995,68400.0000000048,339.41303655404,0,0,579.71520655404,896.24902537004,1220.30477110504,1920.81267296204
09-Feb-1995,68400.0000000047,328.582046553914,0,0,535.144596553914,808.566215369914,1081.65196110491,1685.28459296191
10-Feb-1995,68400.0000000042,295.636976554071,0,0,473.658196554071,717.334365370071,965.210111105071,1495.37061296207
11-Feb-1995,68400.000000004,278.707136553959,0,0,435.080476553959,647.209985369959,859.095731104959,1314.80233296196
12-Feb-1995,68400.0000000038,264.824936553931,0,0,403.989436553931,593.736535369931,782.262281104932,1179.96818296193
13-Feb-1995,68400.0000000036,256.070430553899,0,0,381.801240553899,550.719725369899,719.745471104899,1074.0814229619
14-Feb-1995,68400.0000000042,296.57634655354,0,0,416.75921655354,577.56948536954,714.94523110454,1059.43890296154
15-Feb-1995,68400.0000000033,235.72564655427,0,0,341.52838655427,494.74599537027,658.46174110527,1088.20854296227
16-Feb-1995,68400.0000000032,228.701556553881,0,0,327.409576553881,464.001035369881,595.976781104882,910.717852961882
17-Feb-1995,68400.0000000032,223.01589655387,0,0,315.97468655387,444.825165369869,568.57091110487,848.15621296187
18-Feb-1995,68400.0000000033,229.739811553787,0,0,319.393161553787,433.114835369787,547.740581104787,800.585622961787
19-Feb-1995,68400.0000000031,215.33495655393,0,0,299.61693655393,425.71286536993,541.17861110493,770.23566296193
20-Feb-1995,68400.000000003,210.835872553862,0,0,291.632297553862,403.160915369862,512.066661104862,734.562282961862
21-Feb-1995,68400.000000003,207.961256553856,0,0,286.013736553856,393.233975369856,497.809721104856,699.946422961856
22-Feb-1995,68400.0000000029,205.528076553846,0,0,281.129716553846,384.596005369846,486.901751104846,676.748932961846
23-Feb-1995,68400.0000000029,203.440979553851,0,0,277.008489553851,377.225845369851,477.151591104851,657.234292961851
24-Feb-1995,68400.0000000029,201.661121553846,0,0,273.265141553846,370.477205369846,468.252951104846,640.347482961846
25-Feb-1995,68400.0000000029,200.128466553841,0,0,270.090346553841,364.696195369841,460.561941104841,625.600622961841
26-Feb-1995,68400.0000000028,198.797100553849,0,0,267.289900553849,359.441365369849,453.677111104849,612.733492961849
27-Feb-1995,68400.0000000028,197.642316553843,0,0,264.690736553843,354.642105369843,447.587851104843,601.442362961843
28-Feb-1995,68400.0000000028,196.632309553841,0,0,262.529479553841,350.323115369841,441.968861104841,591.486742961841
01-Mar-1995,68400.0000000028,194.832530930682,0,0,259.405400930683,345.170997748683,435.744445115683,581.345714637683
02-Mar-1995,68589.443907012,0,105.600174,0,170,249.786815818,336.400263185,478.106332707
03-Mar-1995,68929.0673150608,0,100.16878,0,170,221.506836818,306.300284185,459.038663707
04-Mar-1995,69166.7024378763,0,104.30413,0,170,297.080210818,553.553658185,1153.686467707
05-Mar-1995,69124.4587984551,0,109.55542,0,170,252.438949818,392.502397185,822.513846707
06-Mar-1995,69075.9824370556,0,110.759647,0,170,247.770350818,364.663798185,675.580127707
07-Mar-1995,69024.8106462836,0,111.57895,0,170,245.291266818,354.214714185,627.888133707
08-Mar-1995,69011.6399430084,0,111.819084,0,170,223.272555818,328.266003185,573.207452707
09-Mar-1995,74386.3399098876,25,0,0,2689.4421,2684.720916818,3871.184364185,6380.230413707
10-Mar-1995,83278.9775067982,25,0,0,5794.523,17562.489416818,30454.172864185,51200.921613707
11-Mar-1995,88572.3787700009,300,0,0,3032.9526,6563.077616818,12504.211064185,30508.341813707
12-Mar-1995,92233.7252299524,600,0,0,3242.0315,7908.479816818,13126.153264185,22729.864013707
13-Mar-1995,87704.9619406906,3450,0,0,4781.7655,6921.661716818,9626.665164185,16071.107613707
14-Mar-1995,92673.0647805118,25,0,0,2582.1243,5378.721116818,10904.594564185,16190.587313707
15-Mar-1995,101054.584381612,25,0,0,4796.1387,11189.900816818,17873.474264185,24951.549013707
16-Mar-1995,94991.2271152109,4350,0,0,5835.8293,8708.550816818,12116.074264185,22412.224013707
17-Mar-1995,88608.086783541,4000,0,0,4845.9523,6072.219116818,7634.972564185,11395.721813707
18-Mar-1995,82205.7328870704,4000,0,0,4672.0769,5443.466216818,6594.349664185,8960.855013707
19-Mar-1995,79254.0000000378,2658.00914240355,0,0,3992.22204240355,5721.72985922155,6721.28330658855,7785.11565611055
20-Mar-1995,79862.0000000105,736.317541522776,0,0,1515.21074152278,2023.64690834078,3153.52035570778,5165.58290522978
21-Mar-1995,85003.2523370042,25,0,0,2714.7312,6478.913816818,9302.797264185,11840.005013707
22-Mar-1995,83732.3917597445,2550,0,0,4280.0266,6457.773516818,8778.686964185,13310.414713707
23-Mar-1995,86999.2842910147,450,0,0,2701.2463,6226.228016818,9688.451464185,15242.219213707
24-Mar-1995,88373.5507033151,1500,0,0,3745.4795,6894.252016818,9420.985464185,14225.276713707
25-Mar-1995,83219.7577479748,3600,0,0,4809.9298,6947.745816818,8899.649264185,13352.939513707
26-Mar-1995,83508.0000000067,471.573252301824,0,0,1194.99065230182,2204.27356911982,3365.56701648682,5763.82766600882
27-Mar-1995,84115.0000000026,185.878496211841,0,0,748.893146211841,1534.45416302984,2431.29761039684,4211.10995991884
28-Mar-1995,84675.9749615571,135.878496211841,0,0,592.889146211841,1233.17978302984,1972.18323039684,3437.88567991884
29-Mar-1995,85225.1154590483,85.8784962118405,0,0,461.912596211841,989.379953029841,1588.49340039684,2839.11884991884
30-Mar-1995,85782.6924326774,0,35.8784962118405,0,348.261466211841,787.099563029841,1282.06301039684,2333.67625991884
31-Mar-1995,86286.3933068905,0,25,0,287.5151,657.373036818,1070.056484185,1958.996033707
01-Apr-1995,86718.9919081161,0,25,0,248.26286,564.902770514,913.190260547,1666.163371792
02-Apr-1995,87104.0505550321,0,25,0,217.3943,489.385890514,786.563380547,1429.789191792
03-Apr-1995,87416.9529630351,0,37.16704,0,205,441.383820514,698.631310547,1256.522821792
04-Apr-1995,87655.274844171,0,56.47003,0,205,412.090310514,635.197800547,1116.212841792
05-Apr-1995,87832.9231576111,0,71.85312,0,205,388.959230514,586.426720547,1005.019371792
06-Apr-1995,88019.5442976089,0,83.15381,0,205,341.121950514,517.749440547,887.021791792
07-Apr-1995,88413.7667096071,0,71.14328,0,205,342.809980514,485.547470547,743.758631792
08-Apr-1995,89293.6456896219,0,25,0,635.6895,1267.629360514,1616.636850547,1793.098061792
09-Apr-1995,90646.7709264344,0,25,0,702.11993,1599.389560514,2027.597050547,2590.323061792
10-Apr-1995,91140.0511476068,0,25,0,393.12714,995.939550514,1627.237040547,2816.593451792
11-Apr-1995,91493.2791782887,0,25,0,299.70926,665.087010514,1023.024500547,1645.156911792
12-Apr-1995,91800.5432612922,0,25,0,255.08565,555.992920514,848.280410547,1333.759021792
13-Apr-1995,92640.3641971924,0,25,0,356.38226,435.474560514,544.382050547,871.569791792
14-Apr-1995,93554.4726411326,0,25,0,647.12787,1741.530960514,2147.128450547,2250.555561792
15-Apr-1995,94049.4811393706,0,25,0,334.39178,787.003780514,1197.741270547,2035.805181792
16-Apr-1995,94649.2568785796,0,25,0,338.8697,620.632870514,832.210360547,1243.132671792
17-Apr-1995,95135.331634237,0,25,0,327.4348,807.701760514,1096.949250547,1448.511261792
18-Apr-1995,95531.7269573754,0,25,0,246.7196,540.352090514,784.859580547,1225.672391792
19-Apr-1995,95881.1917179473,0,25,0,212.76102,462.126565514,666.924055547,1003.449066792
20-Apr-1995,96225.4778239095,0,40.86449,0,205,393.165200514,566.262690547,862.521901792
21-Apr-1995,96467.9356770461,0,62.18042,0,205,412.623565514,579.311055547,834.347366792
22-Apr-1995,96646.7780880702,0,79.02199,0,205,366.301350514,514.298840547,772.520611792
23-Apr-1995,96788.2301349934,0,91.759995,0,205,347.669285514,480.916775547,702.397206792
24-Apr-1995,96895.9412162082,0,101.937675,0,205,334.352145514,458.669635547,663.382646792
25-Apr-1995,96977.6653847035,0,110.04592,0,205,322.602960514,438.800450547,629.143971792
26-Apr-1995,97037.9409546449,0,116.68508,0,205,313.357566514,423.345056547,601.317827792
27-Apr-1995,97121.3233309432,0,121.18417,0,205,285.158800514,390.156290547,557.986601792
28-Apr-1995,97239.7833051521,0,120.54145,0,205,323.115030514,418.852520547,537.033941792
29-Apr-1995,97736.3573275728,0,70.54145,0,296.03266,290.140220514,545.597710547,541.410321792
30-Apr-1995,98344.2034989884,0,25,0,555.1367,1218.404330514,1754.651820547,2053.909431792
01-May-1995,99931.3310069743,0,25,0,503.93045,489.72557035,1028.89783188,1082.20656852
02-May-1995,101828.344264992,0,25,0,1147.844,3241.36687035,4637.23913188,7497.53166852
03-May-1995,102439.853840278,0,25,0,427.41064,999.41158035,1763.16384188,3643.84447852
04-May-1995,102911.608438623,0,25,0,336.938,730.83648035,1211.11874188,2276.69407852
05-May-1995,103323.200827955,0,25,0,283.16788,602.94791035,982.47017188,1849.92160852
06-May-1995,103690.47465824,0,25,0,241.40121,508.83431035,811.15657188,1537.93370852
07-May-1995,104021.541909563,0,25,0,208.86581,432.90426035,676.04652188,1294.25585852
08-May-1995,104322.783745639,0,25,0,182.80006,371.64744035,567.25970188,1093.53077852
09-May-1995,104604.195670725,0,25,0,162.47293,320.21518035,478.47744188,928.49352852
10-May-1995,104886.06988342,0,25,0,147.81029,291.38073035,415.68299188,793.03561852
11-May-1995,105125.556961705,0,25.48509,0,134,254.81368035,363.17594188,715.17971852
12-May-1995,105333.181975065,0,35.02006,0,134,244.00740035,325.81966188,618.51603852
13-May-1995,105712.047526089,0,37.61215,0,134,171.17443035,211.27669188,466.61362852
14-May-1995,105947.781875336,0,46.74099,0,134,294.83226035,383.12452188,576.10990852
15-May-1995,106376.216888133,0,46.5856,0,134,134.92041035,230.30267188,447.65166852
16-May-1995,106957.17878547,0,25,0,186.833,393.91334035,583.83560188,585.21416852
17-May-1995,107227.907791284,0,36.02299,0,134,269.07730035,469.12956188,803.74085852
18-May-1995,107453.562440174,0,46.29603,0,134,221.09523835,328.12749988,530.11460652
19-May-1995,107657.201753915,0,53.426056,0,134,209.80514635,294.13740788,456.82989452
20-May-1995,107842.804333547,0,59.33773,0,134,202.08181635,269.98407788,418.31760452
21-May-1995,108013.830395974,0,64.0134,0,134,195.44621035,249.92847188,386.61523852
22-May-1995,108172.353325022,0,68.035736,0,134,189.95830335,233.71056488,360.56923152
23-May-1995,108320.390437741,0,71.3765,0,134,185.25085235,220.14311388,338.30729052
24-May-1995,108459.587789029,0,74.19461,0,134,181.10844535,208.65070688,319.37054352
25-May-1995,108608.752628043,0,75.89678,0,134,170.10440035,189.97666188,294.40340852
26-May-1995,108735.913131456,0,78.633663,0,134,181.96658335,197.99884488,290.27739152
27-May-1995,108855.004376587,0,80.575974,0,134,171.34747435,184.65973588,282.69455252
28-May-1995,108969.024322481,0,82.193382,0,134,168.26449435,176.31675588,264.29044252
29-May-1995,109078.344199557,0,83.754295,0,134,165.63003235,170.16229388,253.35791052
30-May-1995,109183.3352541,0,85.18807,0,134,163.37696035,164.86922188,243.17021852
31-May-1995,109284.620902976,0,86.427612,0,134,160.91905235,159.69131388,234.20307052
01-Jun-1995,109368.487265024,0,87.677753,0,134,143.94099984,177.38724413,252.80135932
02-Jun-1995,109449.096505709,0,88.790165,0,134,141.85389684,172.88014113,244.40609632
03-Jun-1995,109526.532688503,0,89.909637,0,134,139.84096184,168.55720613,236.22683132
04-Jun-1995,109600.991931095,0,90.958485,0,134,137.69382584,164.22007013,228.17812532
05-Jun-1995,109672.656347867,0,91.954357,0,134,135.80096384,160.07720813,220.38018332
06-Jun-1995,109742.499410249,0,93.04566616,0,134.12015616,134,156.03624429,212.59585948
07-Jun-1995,109805.18380808,0,95.74724316,0,135.84351816,134,154.71624429,208.00570948
08-Jun-1995,109861.557098394,0,98.57594316,0,137.73637316,134,152.32624429,202.09839948
09-Jun-1995,109912.375757235,0,101.03738316,0,139.26197716,134,149.88624429,195.84441948
10-Jun-1995,109959.215838836,0,102.72894416,0,140.02829416,134,147.41624429,189.22491948
11-Jun-1995,110002.616692625,0,104.14505816,0,140.52975816,134,145.26624429,183.49753948
12-Jun-1995,110042.207040582,0,105.76954616,0,141.27138116,134,143.27624429,178.20209948
13-Jun-1995,110078.547272797,0,107.12209716,0,141.77991116,134,140.98624429,172.18640948
14-Jun-1995,110052.986673081,0,145.51696887,0,179.60974587,163.40375571,168.39,195.94568519
15-Jun-1995,110205.182354669,0,121.36803316,0,163.07818316,134,104.59624429,120.18732948
16-Jun-1995,110278.534866007,0,100.256836,0,134,159.97032284,190.53656713,200.77042232
17-Jun-1995,110300.484587544,0,113.32493887,0,144.69848887,134.69375571,148.7,223.94462519
18-Jun-1995,110317.172140419,0,120.72776887,0,151.75523487,136.22375571,135.53,168.13215519
19-Jun-1995,110329.673121343,0,122.05097887,0,152.22382887,137.07375571,134.85,159.27328519
20-Jun-1995,110333.210895543,0,122.51227487,0,151.41732887,139.35375571,136.28,156.65269519
21-Jun-1995,110329.18005345,0,125.39581487,0,153.56279187,141.22375571,135.87,152.58407519
22-Jun-1995,110319.150397399,0,128.18007487,0,155.59838287,142.74375571,135.52,147.86918919
23-Jun-1995,110302.927118792,0,131.04842687,0,157.59446087,144.39375571,135.65,144.00157519
24-Jun-1995,110274.38629264,0,137.01838468,0,162.82281268,149.00763052,138.61387481,143.10203
25-Jun-1995,110232.130251772,0,143.70006068,0,168.76994368,154.40385052,142.43009481,143.00538
26-Jun-1995,110177.068056695,0,149.92342268,0,174.24110268,159.49714652,145.74339081,142.709516
27-Jun-1995,110110.931222142,0,155.27734168,0,178.85694468,163.59032052,148.36656481,141.71647
28-Jun-1995,110038.773461895,0,158.07981368,0,180.92487168,165.16032052,148.27656481,138.003174
29-Jun-1995,109951.164903425,0,165.64004502,0,187.72583802,171.58694786,153.13319215,140.42662734
30-Jun-1995,109889.010461636,0,152.58091402,0,173.93922402,157.30946086,137.19570515,124.48914034
01-Jul-1995,109774.52330095,0,170.16887452,0,190.90917752,158.55946086,152.72319215,135.25
02-Jul-1995,109654.80296995,0,173.97971452,0,193.96428552,159.91946086,152.83319215,135.36
03-Jul-1995,109529.117805819,0,175.52495652,0,194.77498152,161.54946086,153.10319215,135.63
04-Jul-1995,109397.58209616,0,178.09673952,0,196.73228952,163.07946086,153.00319215,135.53
05-Jul-1995,109260.231007917,0,180.80264252,0,198.69305352,164.72946086,153.12319215,135.65
06-Jul-1995,109117.304838613,0,183.40152452,0,200.67392852,166.21946086,152.96319215,135.49
07-Jul-1995,108969.144392219,0,185.82858552,0,202.42647852,167.62946086,152.88319215,135.41
08-Jul-1995,108815.604920965,0,188.33921852,0,204.24494402,169.05946086,152.90319215,135.43
09-Jul-1995,108656.917505184,0,190.71215552,0,205.95396652,170.42946086,152.84319215,135.37
10-Jul-1995,108492.708770326,0,193.27687052,0,207.89714352,171.95946086,153.00319215,135.53
11-Jul-1995,108325.875069582,0,194.47040252,0,208.41969652,172.13946086,151.65319215,134.18
12-Jul-1995,108156.687835585,0,195.44508752,0,208.76931102,172.13946086,151.47319215,134
13-Jul-1995,107984.957948333,0,196.51865352,0,209.22840152,172.13946086,151.47319215,134
14-Jul-1995,107811.13368618,0,197.38033652,0,209.41557452,172.13946086,151.47319215,134
15-Jul-1995,107635.025952924,0,198.31969952,0,209.79696552,172.13946086,151.47319215,134
16-Jul-1995,107456.718780301,0,199.23435252,0,210.09714352,172.13946086,151.47319215,134
17-Jul-1995,107276.170146494,0,200.15959652,0,210.57036152,172.13946086,151.47319215,134
18-Jul-1995,107094.010466055,0,200.78113352,0,210.97294602,172.13946086,151.47319215,134
19-Jul-1995,106923.856599319,0,204.43620352,0,216.47850452,172.13946086,151.47319215,134
20-Jul-1995,106773.25246638,0,205.66162152,0,216.47850452,172.13946086,151.47319215,134
21-Jul-1995,106587.254210068,0,202.25375852,0,211.61214452,172.13946086,151.47319215,134
22-Jul-1995,106399.364725964,0,202.94239252,0,212.14892552,172.13946086,151.47319215,134
23-Jul-1995,106210.165385315,0,203.42267352,0,212.41378752,172.13946086,151.47319215,134
24-Jul-1995,106019.52310911,0,203.93473352,0,212.68923952,172.13946086,151.47319215,134
25-Jul-1995,105827.605996526,0,204.39029752,0,212.92938352,172.13946086,151.47319215,134
26-Jul-1995,105634.210920288,0,204.95886252,0,213.27899752,172.13946086,151.47319215,134
27-Jul-1995,105439.590054943,0,205.40029152,0,213.45203552,172.13946086,151.47319215,134
28-Jul-1995,105243.771399171,0,205.79935252,0,213.71336922,172.13946086,151.47319215,134
29-Jul-1995,105046.649896439,0,206.26550452,0,213.99235352,172.13946086,151.47319215,134
30-Jul-1995,104843.628232961,0,209.06359586,0,216.58561986,174.4890552,153.82278649,136.34959434
31-Jul-1995,104656.853034321,0,200.75256596,0,208.10507926,165.8142873,145.14801859,127.67482644
01-Aug-1995,104479.71607513,0,195.5986877,0,202.7110617,165.8142873,153.82278649,134
02-Aug-1995,104301.360320553,0,196.0365907,0,203.0147692,165.8142873,153.82278649,134
03-Aug-1995,104121.83480001,0,196.4497707,0,203.28669,165.8142873,153.82278649,134
04-Aug-1995,103941.230588544,0,196.8170387,0,203.4456017,165.8142873,153.82278649,134
05-Aug-1995,103759.610706984,0,197.1525327,0,203.6433684,165.8142873,153.82278649,134
06-Aug-1995,103576.842080285,0,197.5551187,0,203.8481924,165.8142873,153.82278649,134
07-Aug-1995,103392.903689605,0,197.9683017,0,204.1165852,165.8142873,153.82278649,134
08-Aug-1995,103207.844568332,0,198.3567617,0,204.3637867,165.8142873,153.82278649,134
09-Aug-1995,103022.014943909,0,198.6074977,0,204.4697323,165.8142873,153.82278649,134
10-Aug-1995,102835.521505929,0,198.8229157,0,204.5368287,165.8142873,153.82278649,134
11-Aug-1995,102664.576957266,0,198.9571111,0,204.5368287,165.8142873,153.82278649,134
12-Aug-1995,102516.40806753,0,199.1478102,0,204.5368287,165.8142873,153.82278649,134
13-Aug-1995,102367.734847541,0,199.2360977,0,204.5368287,165.8142873,153.82278649,134
14-Aug-1995,102218.522280106,0,199.3632297,0,204.5368287,165.8142873,153.82278649,134
15-Aug-1995,102068.714326218,0,199.4868307,0,204.5368287,165.8142873,153.82278649,134
16-Aug-1995,101918.26194733,0,199.6528103,0,204.5368287,165.8142873,153.82278649,134
17-Aug-1995,101767.354273759,0,199.7340337,0,204.5368287,165.8142873,153.82278649,134
18-Aug-1995,101615.802178956,0,199.8788244,0,204.5368287,165.8142873,153.82278649,134
19-Aug-1995,101463.822808182,0,199.9423907,0,204.5368287,165.8142873,153.82278649,134
20-Aug-1995,101311.283069136,0,200.0695237,0,204.5368287,165.8142873,153.82278649,134
21-Aug-1995,101158.358078978,0,200.1542785,0,204.5368287,165.8142873,153.82278649,134
22-Aug-1995,101004.816688482,0,200.309663,0,204.5368287,165.8142873,153.82278649,134
23-Aug-1995,100850.834013155,0,200.3802921,0,204.5368287,165.8142873,153.82278649,134
24-Aug-1995,100696.297973985,0,200.5038937,0,204.5368287,165.8142873,153.82278649,134
25-Aug-1995,100541.19456628,0,200.648684,0,204.5368287,165.8142873,153.82278649,134
26-Aug-1995,100385.726922471,0,200.6698727,0,204.5368287,165.8142873,153.82278649,134
27-Aug-1995,100229.81036206,0,200.7546279,0,204.5368287,165.8142873,153.82278649,134
28-Aug-1995,100073.319726268,0,200.8923549,0,204.5368287,165.8142873,153.82278649,134
29-Aug-1995,99916.5220908994,0,200.8994181,0,204.5368287,165.8142873,153.82278649,134
30-Aug-1995,99749.8401012839,0,205.74919322,0,209.30538022,170.58283882,158.59133801,138.76855152
31-Aug-1995,99587.1889541745,0,203.576327064,0,207.044227364,168.321685964,156.330185154,136.507398664
01-Sep-1995,99440.1469466162,0,195.707241864,0,199.065666864,168.321685964,158.59133801,134
02-Sep-1995,99292.8119665128,0,195.717836364,0,199.065666864,168.321685964,158.59133801,134
03-Sep-1995,99145.0500109292,0,195.799060064,0,199.065666864,168.321685964,158.59133801,134
04-Sep-1995,98996.8610836342,0,195.873220864,0,199.065666864,168.321685964,158.59133801,134
05-Sep-1995,98848.224171338,0,195.965038864,0,199.065666864,168.321685964,158.59133801,134
06-Sep-1995,98699.3293064641,0,195.968570464,0,199.065666864,168.321685964,158.59133801,134
07-Sep-1995,98549.993371418,0,196.049794364,0,199.065666864,168.321685964,158.59133801,134
08-Sep-1995,98400.2368060342,0,196.131018064,0,199.065666864,168.321685964,158.59133801,134
09-Sep-1995,98250.0534330664,0,196.212241864,0,199.065666864,168.321685964,158.59133801,134
10-Sep-1995,98099.6175333001,0,196.208710364,0,199.065666864,168.321685964,158.59133801,134
11-Sep-1995,97948.901924332,0,196.215773064,0,199.065666864,168.321685964,158.59133801,134
12-Sep-1995,97797.8777525316,0,196.236962064,0,199.065666864,168.321685964,158.59133801,134
13-Sep-1995,97646.3076980384,0,196.392346564,0,199.065666864,168.321685964,158.59133801,134
14-Sep-1995,97494.5901863679,0,196.339374464,0,199.065666864,168.321685964,158.59133801,134
15-Sep-1995,97342.4808880725,0,196.402940864,0,199.065666864,168.321685964,158.59133801,134
16-Sep-1995,97190.077035408,0,196.420598264,0,199.065666864,168.321685964,158.59133801,134
17-Sep-1995,97037.400477773,0,196.445318664,0,199.065666864,168.321685964,158.59133801,134
18-Sep-1995,96884.2410775121,0,196.558325464,0,199.065666864,168.321685964,158.59133801,134
19-Sep-1995,96731.0508051028,0,196.448849864,0,199.065666864,168.321685964,158.59133801,134
20-Sep-1995,96577.3632082577,0,196.572451264,0,199.065666864,168.321685964,158.59133801,134
21-Sep-1995,96423.4164413597,0,196.586577164,0,199.065666864,168.321685964,158.59133801,134
22-Sep-1995,96269.2105075825,0,196.579514464,0,199.065666864,168.321685964,158.59133801,134
23-Sep-1995,96114.8294618693,0,196.547731064,0,199.065666864,168.321685964,158.59133801,134
24-Sep-1995,95960.0421506964,0,196.632486564,0,199.065666864,168.321685964,158.59133801,134
25-Sep-1995,95806.5777007803,0,196.628954864,0,199.065666864,168.321685964,158.59133801,134
26-Sep-1995,95651.5442286299,0,196.650143564,0,199.065666864,168.321685964,158.59133801,134
27-Sep-1995,95496.0764754823,0,196.650143564,0,199.065666864,168.321685964,158.59133801,134
28-Sep-1995,95341.5053068087,0,196.650143564,0,199.065666864,168.321685964,158.59133801,134
29-Sep-1995,95198.8621562535,0,189.951330504,0,192.409231304,161.665250404,151.93490245,127.34356444
30-Sep-1995,95055.4409653957,0,190.223520485,0,192.621386485,161.877405585,152.147057631,127.555719621
01-Oct-1995,94958.2098256687,0,182.720871365,0,185.175240665,161.877405585,151.93490245,134
02-Oct-1995,94860.572419887,0,182.795032165,0,185.175240665,161.877405585,151.93490245,134
03-Oct-1995,94762.8089337732,0,182.745591665,0,185.175240665,161.877405585,151.93490245,134
04-Oct-1995,94664.6601941009,0,182.830346665,0,185.175240665,161.877405585,151.93490245,134
05-Oct-1995,94566.4904413374,0,182.724402765,0,185.175240665,161.877405585,151.93490245,134
06-Oct-1995,94467.9984796443,0,182.784437765,0,185.175240665,161.877405585,151.93490245,134
07-Oct-1995,94369.3944458837,0,182.724402765,0,185.175240665,161.877405585,151.93490245,134
08-Oct-1995,94270.6433153279,0,182.682025065,0,185.175240665,161.877405585,151.93490245,134
09-Oct-1995,94171.6097294319,0,182.742060365,0,185.175240665,161.877405585,151.93490245,134
10-Oct-1995,94072.6111660818,0,182.618458665,0,185.175240665,161.877405585,151.93490245,134
11-Oct-1995,93973.2063398506,0,182.699682365,0,185.175240665,161.877405585,151.93490245,134
12-Oct-1995,93873.7454754038,0,182.636115965,0,185.175240665,161.877405585,151.93490245,134
13-Oct-1995,93782.1787551212,92.9280694849704,89.6515431800296,0,185.175240665,161.877405585,151.93490245,134
14-Oct-1995,92540.0000000108,758.54802268434,0,0,761.06948988434,737.77165480434,727.82915166934,709.89424921934
15-Oct-1995,91120.0000000121,848.090089868503,0,0,850.735158468503,827.437323388503,817.494820253503,799.559917803503
16-Oct-1995,89700.0000000121,847.997125603563,0,0,850.553907603563,827.256072523563,817.313569388563,799.378666938563
17-Oct-1995,88280.0000000121,847.921819337978,0,0,850.513915937978,827.216080857978,817.273577722978,799.338675272978
18-Oct-1995,86860.000000012,847.842981072401,0,0,850.541021572402,827.243186492401,817.300683357401,799.365780907401
