Time,storPfo,rlsFloodPfo,rlsCompPfo,rlsSpillPfo,qForksPfo,qHopPfo,qClovPfo,qHldsPfo
22-Mar-1985,83147.8197306373,0,126.19569,0,170,240.460216818,369.113664185,653.494513707
23-Mar-1985,83028.4955672318,0,128.724216,0,170,216.124872818,310.838320185,578.797879707
24-Mar-1985,82949.0710016479,0,130.168587,0,170,188.801914818,273.115362185,498.224081707
25-Mar-1985,82898.7165304775,0,128.78778,0,170,233.732768818,292.076216185,466.052835707
26-Mar-1985,82785.3424728723,0,133.601173,0,170,209.785885818,300.879333185,517.618472707
27-Mar-1985,85676.3416889235,0,83.601173,0,842.043673,1468.702889818,1705.606337185,1751.616886707
28-Mar-1985,88609.928041917,0,33.601173,0,1410.304573,3423.759889818,4533.383337185,6990.795086707
29-Mar-1985,89740.4199249743,0,25,0,722.8107,2061.576116818,3233.819564185,5642.660313707
30-Mar-1985,90309.1267624411,0,25,0,420.21704,942.863816818,1487.477264185,2810.554213707
31-Mar-1985,90782.9077474891,0,25,0,341.43353,749.547866818,1161.141314185,2116.924563707
01-Apr-1985,91183.7177820679,0,25,0,283.96246,616.264520514,957.732010547,1756.434221792
02-Apr-1985,91531.2651118528,0,25,0,239.14815,515.133830514,800.191320547,1476.026731792
03-Apr-1985,91832.2158658522,0,26.16652,0,205,433.918340514,675.405830547,1255.383041792
04-Apr-1985,92041.3788051577,0,53.87442,0,205,396.234046514,602.451536547,1098.605847792
05-Apr-1985,92176.433484369,0,75.77304,0,205,366.294230514,544.081720547,973.456031792
06-Apr-1985,92251.8443248229,0,92.985405,0,205,342.704045514,496.691535547,871.190396792
07-Apr-1985,92279.091786166,0,106.54624,0,205,324.082645514,459.530135547,788.882756792
08-Apr-1985,92267.1977759485,0,117.36312,0,205,309.271640514,429.899130547,721.069441792
09-Apr-1985,92223.4540000462,0,125.96578,0,205,297.031600514,406.499090547,665.480131792
10-Apr-1985,92153.7793444828,0,132.80976,0,205,287.281215514,388.858705547,621.219566792
11-Apr-1985,92062.7687898114,0,138.37888,0,205,279.250654514,373.208144547,584.595585792
12-Apr-1985,91957.3918805814,0,142.796745,0,205,272.657421514,359.214911547,552.097502792
13-Apr-1985,91834.4405169182,0,146.4836,0,205,268.027665514,351.265155547,529.562786792
14-Apr-1985,91699.5253732717,0,149.45356,0,205,263.320214514,341.627704547,508.027795792
15-Apr-1985,91643.8148739148,0,151.92912,0,205,259.682803514,334.430293547,490.592694792
16-Apr-1985,91579.6638878416,0,154.019745,0,205,256.553925514,328.291415547,475.709886792
17-Apr-1985,91508.3402180429,0,155.789013,0,205,253.905333514,323.302823547,463.266354792
18-Apr-1985,91430.8875689945,0,157.30048,0,205,251.482750514,318.870240547,452.551291792
19-Apr-1985,91348.1394607068,0,158.642437,0,205,249.438014514,315.085504547,443.222155792
20-Apr-1985,91262.491466102,0,159.7831,0,205,247.481600514,310.969090547,434.235871792
21-Apr-1985,91216.776476952,0,159.92789,0,205,226.741290514,287.298780547,405.614431792
22-Apr-1985,91136.073692326,0,161.52765,0,205,265.442640514,325.870130547,429.530211792
23-Apr-1985,91041.9501769549,0,162.6224,0,205,243.483969514,310.291459547,443.135580792
24-Apr-1985,90940.9411765394,0,163.519394,0,205,241.993693514,303.531183547,416.486064792
25-Apr-1985,90837.2494342725,0,164.278656,0,205,240.249150514,299.616640547,408.418551792
26-Apr-1985,90731.1551273476,0,164.98495,0,205,239.009599514,297.457089547,403.278440792
27-Apr-1985,90622.8153053438,0,165.67712,0,205,237.826564514,295.564054547,398.867465792
28-Apr-1985,90512.3320829829,0,166.365757,0,205,236.745929514,293.633419547,394.651960792
29-Apr-1985,90399.9156010937,0,166.95198,0,205,235.608804514,291.786294547,390.685955792
30-Apr-1985,90285.59389009,0,167.577045,0,205,234.574077514,290.081567547,386.650448792
01-May-1985,90220.7400218519,0,117.577045,0,154.374931,174.63010035,155.99236188,236.23919852
02-May-1985,90193.5256057441,0,98.30384512,0,134.57907212,153.76773847,134.58,212.66911664
03-May-1985,90161.5476656103,0,100.42293612,0,136.06956212,154.41773847,134.65,210.96983664
04-May-1985,90124.5681254143,0,102.68678112,0,137.89197412,155.12773847,134.71,209.02395664
05-May-1985,90083.1331140886,0,104.68587712,0,139.31543912,155.65773847,134.53,206.68976664
06-May-1985,90037.2357291537,0,106.69551812,0,140.82007812,156.24773847,134.59,204.79685664
07-May-1985,89987.0812995378,0,108.62282612,0,142.11878612,156.73773847,134.49,202.75102664
08-May-1985,89931.5308764665,0,111.11729312,0,144.10119312,157.60773847,134.87,201.13574664
09-May-1985,89872.0281293791,0,112.90156812,0,145.50053812,158.12773847,134.52,199.02356664
10-May-1985,89805.0273061656,0,116.47348812,0,148.56745812,160.41773847,136.29,198.53695664
11-May-1985,89743.6190383934,0,115.92464212,0,147.64074512,157.88773847,131.47,191.65811664
12-May-1985,89674.137646554,0,117.37802412,0,148.45493012,159.57773847,135.69,193.62502664
13-May-1985,89597.9736827307,0,120.51054812,0,151.08598812,160.40773847,134.83,192.38362664
14-May-1985,89517.4676626552,0,122.52309512,0,152.65356912,161.06773847,134.66,189.18715664
15-May-1985,89512.3715377313,0,124.30264612,0,153.99168612,161.60773847,134.54,187.06130664
16-May-1985,89503.6054458196,0,125.95515812,0,155.25573812,161.96773847,134.36,184.61056064
17-May-1985,89489.5065141723,0,128.46722512,0,157.17098512,162.95773847,134.99,183.18877164
18-May-1985,89469.0894535209,0,131.47604212,0,159.56179612,163.96773847,135.01,181.73968664
19-May-1985,89440.7625878126,0,135.28732912,0,162.68444712,165.55773847,135.59,180.16196664
20-May-1985,89405.3405187103,0,138.68791912,0,165.42465312,166.92773847,135.37,177.60766164
21-May-1985,89362.4124693495,0,142.29561212,0,168.36843112,168.43773847,135.51,175.25797664
22-May-1985,89312.8257131291,0,145.51498412,0,171.02983112,169.70773847,135.27,172.53535664
23-May-1985,89255.3924007782,0,149.30144412,0,174.15237512,171.47773847,135.77,170.53858664
24-May-1985,89190.8433461901,0,152.71239112,0,176.88527912,173.26773847,135.79,167.93472164
25-May-1985,89121.2094571587,0,155.09589012,0,178.66489812,174.69773847,135.43,164.72482664
26-May-1985,89046.7510285633,0,157.36581512,0,180.36979012,176.07773847,135.38,161.76491664
27-May-1985,88966.7223704771,0,160.02935012,0,182.37647012,177.72773847,135.65,159.68294664
28-May-1985,88876.5760169566,0,164.97756412,0,186.78437112,181.69773847,137.97,159.42850664
29-May-1985,88795.5659795826,0,166.33245612,0,188.49594112,178.68773847,130.99,149.60215164
30-May-1985,88702.8318210712,0,168.44350712,0,189.40276212,182.02773847,137.34,152.02515664
31-May-1985,88676.0106242249,0,133.46431436,0,153.45241436,146.90375571,98.87601724,113.34574388
01-Jun-1985,88600.797536243,0,150.86583687,0,170.30655987,148.45375571,135.55,152.30646519
02-Jun-1985,88520.3224303445,0,153.64590387,0,172.53218787,150.10375571,135.65,149.05156519
03-Jun-1985,88433.983108836,0,155.31698987,0,173.59939387,151.93375571,135.83,147.03147119
04-Jun-1985,88342.5778295786,0,157.71922587,0,175.45071887,153.52375571,135.59,144.00512919
05-Jun-1985,88245.2349046276,0,160.57506087,0,177.75564687,155.44375571,135.92,141.47111519
06-Jun-1985,88137.3759832286,0,165.70736768,0,182.37235868,159.80620052,138.36244481,141.455669
07-Jun-1985,88019.0962934357,0,170.81637868,0,186.92693068,164.17713952,140.96338381,141.178457
08-Jun-1985,87889.7036712733,0,176.26023268,0,191.81987568,168.79109452,143.83733881,141.244894
09-Jun-1985,87750.2579845232,0,181.18033168,0,196.18906568,172.90601952,146.08226381,140.85888
10-Jun-1985,87603.3185892503,0,184.82068368,0,199.29616568,175.62818952,147.09443381,139.127095
11-Jun-1985,87451.0893578786,0,187.32872568,0,201.24976718,177.50056552,146.93680981,136.564546
12-Jun-1985,87293.0427406495,0,190.12039968,0,203.49053168,179.45175352,147.05799781,135.993564
13-Jun-1985,87129.3118066556,0,192.84851468,0,205.74189968,181.42060252,147.09684681,135.990037
14-Jun-1985,86963.4599011011,0,193.81243168,0,206.22553768,181.63231452,145.37855881,134.250561
15-Jun-1985,86795.3174989892,0,194.81183968,0,206.68463068,181.94661752,145.39286181,134.226015
16-Jun-1985,86624.0650796486,0,196.23854668,0,207.60986968,182.62818652,146.07443081,134.995872
17-Jun-1985,86449.9127660571,0,197.56991168,0,208.45389268,183.26032052,146.70656481,135.313703
18-Jun-1985,86273.9532782283,0,198.34330268,0,208.69050068,183.26032052,146.70656481,134.632134
19-Jun-1985,86096.4808125294,0,198.96483568,0,208.83528568,183.26032052,146.70656481,134
20-Jun-1985,85917.2501980483,0,199.70644668,0,209.07895868,183.26032052,146.70656481,134
21-Jun-1985,85736.4295438781,0,200.37389468,0,209.24493868,183.26032052,146.70656481,134
22-Jun-1985,85553.8367396032,0,201.14375368,0,209.48154668,183.26032052,146.70656481,134
23-Jun-1985,85369.5348239022,0,201.87123468,0,209.76053118,183.26032052,146.70656481,134
24-Jun-1985,85183.7841333797,0,202.50337068,0,209.91591968,183.26032052,146.70656481,134
25-Jun-1985,84996.6395367242,0,203.07193468,0,210.01126668,183.26032052,146.70656481,134
26-Jun-1985,84807.9189116194,0,203.74291368,0,210.18077768,183.26032052,146.70656481,134
27-Jun-1985,84617.5452101305,0,204.44214268,0,210.38913268,183.26032052,146.70656481,134
28-Jun-1985,84425.6803870802,0,205.05662068,0,210.57983468,183.26032052,146.70656481,134
29-Jun-1985,84222.7244143472,0,210.52247802,0,215.54775472,188.02694786,151.47319215,138.76662734
30-Jun-1985,84050.0013598961,0,195.16824102,0,199.77680542,172.13946086,135.58570515,122.87914034
01-Jul-1985,83828.6952826905,0,211.07182852,0,215.20011302,172.13946086,151.47319215,134
02-Jul-1985,83605.8126100852,0,211.74987152,0,215.44378552,172.13946086,151.47319215,134
03-Jul-1985,83381.5284567933,0,212.33962552,0,215.58504332,172.13946086,151.47319215,134
04-Jul-1985,83156.0389504204,0,212.82696852,0,215.60623272,172.13946086,151.47319215,134
05-Jul-1985,82928.8677782334,0,213.55445152,0,215.84284192,172.13946086,151.47319215,134
06-Jul-1985,82700.1760456887,0,214.21130452,0,216.07591892,172.13946086,151.47319215,134
07-Jul-1985,82470.3279934522,0,214.67392552,0,216.18186172,172.13946086,151.47319215,134
08-Jul-1985,82239.0994734217,0,215.25308552,0,216.32311992,172.13946086,151.47319215,134
09-Jul-1985,82006.3724407892,0,215.89934402,0,216.47850452,172.13946086,151.47319215,134
10-Jul-1985,81772.6291797789,0,216.30546265,0,216.47850452,172.13946086,151.47319215,134
11-Jul-1985,81538.3109745484,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
12-Jul-1985,81303.7690881366,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
13-Jul-1985,81069.0245374032,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
14-Jul-1985,80834.0430966429,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
15-Jul-1985,80598.8305041441,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
16-Jul-1985,80363.4077767667,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
17-Jul-1985,80127.7398923614,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
18-Jul-1985,79891.9598625426,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
19-Jul-1985,79655.9626922253,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
20-Jul-1985,79419.7343701695,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
21-Jul-1985,79183.2819019952,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
22-Jul-1985,78949.3650854227,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
23-Jul-1985,78712.5133564171,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
24-Jul-1985,78475.4164693918,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
25-Jul-1985,78238.2372387408,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
26-Jul-1985,78000.8268583349,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
27-Jul-1985,77763.2273559432,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
28-Jul-1985,77525.3967018131,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
29-Jul-1985,77287.3909349535,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
30-Jul-1985,77045.628401753,0,218.82809886,0,218.82809886,174.4890552,153.82278649,136.34959434
31-Jul-1985,76819.7411545018,0,210.15333096,0,210.15333096,165.8142873,145.14801859,127.67482644
01-Aug-1985,76604.6512228556,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
02-Aug-1985,76389.323137818,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
03-Aug-1985,76173.826941704,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
04-Aug-1985,75958.1065994715,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
05-Aug-1985,75742.1971352531,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
06-Aug-1985,75526.091543429,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
07-Aug-1985,75309.7898239991,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
08-Aug-1985,75093.2989806,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
09-Aug-1985,74876.7280722547,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
10-Aug-1985,74659.98205118,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
11-Aug-1985,74443.0188896067,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
12-Aug-1985,74225.9086298498,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
13-Aug-1985,74008.5952388507,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
14-Aug-1985,73791.092724874,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
15-Aug-1985,73573.3940842833,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
16-Aug-1985,73355.5273326162,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
17-Aug-1985,73137.6041846426,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
18-Aug-1985,72933.2068477462,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
19-Aug-1985,72715.9351232518,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
20-Aug-1985,72497.4936367594,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
21-Aug-1985,72278.8700339012,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
22-Aug-1985,72060.0783199664,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
23-Aug-1985,71841.1044876823,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
24-Aug-1985,71621.9625463052,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
25-Aug-1985,71402.7792624103,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
26-Aug-1985,71183.4348750424,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
27-Aug-1985,70963.9083673417,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
28-Aug-1985,70744.2137505479,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
29-Aug-1985,70524.3755285337,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
30-Aug-1985,70294.9686831802,0,209.30538022,0,209.30538022,170.58283882,158.59133801,138.76855152
31-Aug-1985,70069.868133495,0,207.044227364,0,207.044227364,168.321685964,156.330185154,136.507398664
01-Sep-1985,69860.7598921587,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
02-Sep-1985,69651.5255842889,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
03-Sep-1985,69442.1599567378,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
04-Sep-1985,69232.6262368675,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
05-Sep-1985,69023.0033898575,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
06-Sep-1985,68813.2003927551,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
07-Sep-1985,68603.2892090867,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
08-Sep-1985,68687.9306515493,0,162.051450364,0,170.933089864,140.189108964,130.45876101,105.867423
09-Sep-1985,68640.5317197026,0,183.106960864,0,186.871504364,168.321685964,173.19133801,148.6
10-Sep-1985,68656.8214700997,0,162.968293464,0,169.635702864,138.891721964,129.16137401,118.102613
11-Sep-1985,68459.4867041027,0,195.060982864,0,195.096297532,168.321685964,186.06133801,161.47
12-Sep-1985,68248.8522433875,0,199.065666864,0,199.065666864,168.321685964,158.59133801,135.959964
13-Sep-1985,68038.0675663538,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
14-Sep-1985,67827.1797911294,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
15-Sep-1985,67616.1488052065,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
16-Sep-1985,67325.6777894181,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
17-Sep-1985,67035.0869514902,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
18-Sep-1985,66744.3855571455,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
19-Sep-1985,66453.5995910521,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
20-Sep-1985,66162.6750500291,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
21-Sep-1985,65871.6679691187,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
22-Sep-1985,65580.5492159169,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
23-Sep-1985,65289.2833665149,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
24-Sep-1985,64997.8984394255,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
25-Sep-1985,64706.5500231783,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
26-Sep-1985,64415.0825302354,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
27-Sep-1985,64123.4609364642,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
28-Sep-1985,63831.7132613692,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
29-Sep-1985,63553.0493561424,0,192.409231304,0,192.409231304,161.665250404,151.93490245,127.34356444
30-Sep-1985,63273.803541789,0,192.621386485,0,192.621386485,161.877405585,152.147057631,127.555719621
01-Oct-1985,63040.092157462,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
02-Oct-1985,62806.254691811,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
03-Oct-1985,62572.26312434,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
04-Oct-1985,62338.1734920743,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
05-Oct-1985,62103.929759972,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
06-Oct-1985,61869.5599465458,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
07-Oct-1985,61635.0920703085,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
08-Oct-1985,61400.6104148317,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
09-Oct-1985,61166.0026760475,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
10-Oct-1985,60931.2898718075,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
11-Oct-1985,60696.4299703756,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
12-Oct-1985,60461.4720061325,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
13-Oct-1985,60226.3739493257,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
14-Oct-1985,59991.2891332884,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
15-Oct-1985,59756.10625444,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
16-Oct-1985,59409.736921979,0,196.175240665,0,196.175240665,172.877405585,162.93490245,145
17-Oct-1985,59063.2274969543,0,196.175240665,0,196.175240665,172.877405585,162.93490245,145
18-Oct-1985,58716.6200091184,0,196.175240665,0,196.175240665,172.877405585,162.93490245,145
19-Oct-1985,58369.9004472315,0,196.175240665,0,196.175240665,172.877405585,162.93490245,145
20-Oct-1985,58023.2034829364,0,196.175240665,0,196.175240665,172.877405585,162.93490245,145
21-Oct-1985,58183.1114860949,0,146.36036408,0,168.29783508,145,135.057496865,117.122594415
22-Oct-1985,58033.636478296,0,141.6133235,0,145,258.98087842,285.708375285,267.773472835
23-Oct-1985,57954.3316824498,0,159.61395808,0,168.29783508,145,135.057496865,215.071364415
24-Oct-1985,57655.6039035439,0,178.555773665,0,179.141997165,168.497405585,215.92490245,197.99
25-Oct-1985,57308.437632798,0,196.157583331,0,196.175240665,172.877405585,167.31490245,175.6187965
26-Oct-1985,56961.3554171857,0,196.030450535,0,196.175240665,172.877405585,162.93490245,145
27-Oct-1985,56614.4226490935,0,195.984541465,0,196.175240665,172.877405585,162.93490245,145
28-Oct-1985,56267.6579907687,0,195.860940125,0,196.175240665,172.877405585,162.93490245,145
29-Oct-1985,55920.6131493793,0,195.928037985,0,196.175240665,172.877405585,162.93490245,145
30-Oct-1985,55601.2305242773,0,181.93223048,0,182.22887368,158.9310386,148.988535465,131.053633015
31-Oct-1985,55301.0356560021,0,172.2124939,0,172.6150811,149.31724602,139.374742885,121.439840435
01-Nov-1985,55039.9037318757,0,179.454730751,0,179.980919301,174.31724602,173.988535465,170
02-Nov-1985,54778.8908848813,0,179.331129431,0,179.980919301,174.31724602,173.988535465,170
03-Nov-1985,54518.0181297167,0,179.225185401,0,179.980919301,174.31724602,173.988535465,170
04-Nov-1985,54257.243438355,0,179.119241501,0,179.980919301,174.31724602,173.988535465,170
05-Nov-1985,53996.4407282823,0,179.066269401,0,179.980919301,174.31724602,173.988535465,170
06-Nov-1985,53735.3858553634,0,179.154556101,0,179.980919301,174.31724602,173.988535465,170
07-Nov-1985,53474.5279165316,0,179.048612101,0,179.980919301,174.31724602,173.988535465,170
08-Nov-1985,53213.7330181633,0,178.942668101,0,179.980919301,174.31724602,173.988535465,170
09-Nov-1985,52974.7153033384,0,176.580116901,0,179.980919301,174.31724602,173.988535465,170
10-Nov-1985,52943.8971826337,0,166.249066836,0,175.992383836,170.328710555,170,166.011464535
11-Nov-1985,52808.1426946141,0,164.9111567,0,170,238.864395419,238.535684864,234.547149399
12-Nov-1985,52574.2893167148,0,168.4744064,0,170,174.845972119,220.857261564,289.415636099
13-Nov-1985,52327.1848902919,0,174.173394281,0,175.663673281,170,175.421289445,198.79455798
14-Nov-1985,52077.1699376336,0,173.700177281,0,175.179861881,170,172.571289445,175.59271448
15-Nov-1985,51818.7249352441,0,177.445327001,0,179.048612901,174.31724602,175.968535465,178.107093
16-Nov-1985,51654.8100503001,0,169.091613681,0,175.663673281,170,169.671289445,168.89285798
17-Nov-1985,51422.592103445,0,168.0117843,0,170,200.442045019,208.693334464,204.704798999
18-Nov-1985,51181.1787508936,0,172.269933281,0,174.035666681,170,182.161289445,213.20137198
19-Nov-1985,50941.1663120786,0,170.419445281,0,172.255807981,170,173.481289445,179.28197898
20-Nov-1985,50695.5572279048,0,170.776123281,0,172.541856681,170,175.021289445,180.09802798
21-Nov-1985,50452.8234339035,0,171.902661281,0,173.739023981,170,171.461289445,175.81054798
22-Nov-1985,50204.6373673982,0,172.017041701,0,173.782775101,170.99724602,175.838535465,178.715171
23-Nov-1985,49948.1920875671,0,176.099838301,0,178.059802301,174.31724602,177.308535465,181.428247
24-Nov-1985,49931.1167084914,0,162.163159836,0,175.992383836,170.328710555,170,166.011464535
25-Nov-1985,50016.4049601141,0,155.16784,0,170,227.341236719,227.012526164,223.023990699
26-Nov-1985,49792.4628221764,0,167.6374488,0,170,200.671589519,315.282878964,454.301103499
27-Nov-1985,49539.5408375957,0,175.248754001,0,176.834382501,174.31724602,203.968535465,291.709844
28-Nov-1985,49589.1698811668,0,123.740803836,0,175.992383836,170.328710555,170,205.390849535
29-Nov-1985,50168.2477455353,0,25,0,545.66534,540.001666719,539.672956164,535.684420699
30-Nov-1985,50593.8486427079,0,25,0,442.24985,1095.151896719,1254.353186164,1464.438650699
01-Dec-1985,50747.7290323587,0,25,0,208.71396,426.81801951,642.144543441,1191.973189773
02-Dec-1985,51963.3469624717,0,25,0,488.95703,547.02210951,546.708633441,543.227019773
03-Dec-1985,53569.5997027347,0,25,0,1024.16144,2472.48380951,3289.750333441,5399.296719773
04-Dec-1985,53851.3748558173,0,25,0,350.47763,985.77501951,1650.241543441,3381.879229773
05-Dec-1985,54397.9553014457,0,25,0,354.55292,581.44331951,834.489843441,1370.450329773
06-Dec-1985,54878.5411114039,0,25,0,380.91885,953.44104351,1286.317567441,1863.282053773
07-Dec-1985,55755.7252086029,0,25,0,380.1137,476.30450951,628.471033441,1100.971119773
08-Dec-1985,56625.226984664,0,25,0,457.59055,1254.78795951,1599.284483441,2289.658369773
09-Dec-1985,57038.1434029871,0,25,0,235.6202,539.63427451,799.630798441,1674.371984773
10-Dec-1985,57412.6748059572,0,25,0,196.20905,422.06466951,582.271193441,1034.680779773
11-Dec-1985,57761.7266386251,0,27.38173,0,170,354.49156751,486.058091441,859.634717773
12-Dec-1985,58051.2186979911,0,50.30094,0,170,322.96263951,433.409163441,751.139189773
13-Dec-1985,58293.7521782613,0,68.07834,0,170,298.49312951,392.269653441,664.037669773
14-Dec-1985,58498.7342107923,0,82.07707,0,170,279.64213751,361.548661441,593.746517773
15-Dec-1985,58673.6036214617,0,93.148224,0,170,264.41092751,338.637451441,539.747807773
16-Dec-1985,58824.1227785086,0,102.00161,0,170,252.29799851,318.384522441,494.629838773
17-Dec-1985,58955.2953409349,0,108.902092,0,170,242.48050651,301.927030441,457.845226773
18-Dec-1985,59070.6305808505,0,114.485344,0,170,234.87724651,288.883770441,427.797986773
19-Dec-1985,59173.1264632512,0,118.970306,0,170,228.79607251,278.322596441,402.973172773
20-Dec-1985,59265.1505266789,0,122.5724,0,170,223.83083451,269.787358441,382.505094773
21-Dec-1985,59348.6780544638,0,125.439953,0,170,219.77671451,262.783238441,365.884844773
22-Dec-1985,59425.0118895973,0,127.894325,0,170,216.43947451,257.055998441,352.176464773
23-Dec-1985,59495.4759077985,0,129.86135,0,170,213.74144051,252.377964441,340.735670773
24-Dec-1985,59561.0857593278,0,131.450512,0,170,211.42833551,248.554859441,331.459985773
25-Dec-1985,59622.4018203905,0,132.89841,0,170,209.63787551,245.464399441,323.775075773
26-Dec-1985,59680.124535954,0,134.102642,0,170,207.98868051,242.795204441,317.419020773
27-Dec-1985,59734.7862656944,0,135.123234,0,170,206.61846751,240.484991441,311.902237773
28-Dec-1985,59786.6952013509,0,136.066135,0,170,205.50252851,238.529052441,307.082288773
29-Dec-1985,59836.8670040934,0,136.571136,0,170,204.34772901,236.564252941,302.588963273
30-Dec-1985,59989.2703892628,0,132.594704,0,170,183.22603351,193.022557441,256.949578773
31-Dec-1985,60053.3602493683,0,137.03376,0,170,230.26164251,285.988166441,352.902812773
01-Jan-1986,60100.1456525933,0,138.612324,0,170,202.647140363,245.433846088,342.63945246
02-Jan-1986,60155.6517375795,0,139.131449,0,170,202.484693363,230.221399088,296.54785546
03-Jan-1986,60196.8825212314,0,139.936625,0,170,201.499410363,237.586116088,301.76191646
04-Jan-1986,60307.2948476197,0,142.681842637,0,174.789939637,170,200.556705725,263.464702097
05-Jan-1986,60509.1364460214,0,132.499355,0,170,227.784121363,304.810827088,746.91356346
06-Jan-1986,60819.6188080868,0,48.14674,0,170,199.454680363,409.431386088,1334.12661246
07-Jan-1986,60949.1803176568,0,95.80389,0,170,273.205852363,402.042558088,986.65056446
08-Jan-1986,61048.888391484,0,109.629578,0,170,225.121389363,308.138095088,707.10402146
09-Jan-1986,61134.2160975293,0,116.75961,0,170,218.453986363,284.660692088,598.73365846
10-Jan-1986,61208.4695905444,0,122.22632,0,170,213.594685363,272.211391088,540.21640746
